CountryName,subset,question_code,question_label,answer,percentage,CountryID
Cyprus,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,,CY
Cyprus,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,,CY
Cyprus,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,,CY
Cyprus,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,,CY
Cyprus,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,,CY
Cyprus,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,,CY
Cyprus,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,20.0,CY
Cyprus,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,24.0,CY
Cyprus,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,56.0,CY
Czech Republic,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,51.0,CZ
Czech Republic,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,11.0,CZ
Czech Republic,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,39.0,CZ
Czech Republic,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,63.0,CZ
Czech Republic,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8.0,CZ
Czech Republic,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29.0,CZ
Czech Republic,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,46.0,CZ
Czech Republic,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,12.0,CZ
Czech Republic,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,42.0,CZ
Czech Republic,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,58.0,CZ
Czech Republic,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,13.0,CZ
Czech Republic,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29.0,CZ
Czech Republic,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,63.0,CZ
Czech Republic,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8.0,CZ
Czech Republic,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,29.0,CZ
Germany,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,57.0,DE
Germany,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,14.0,DE
Germany,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,30.0,DE
Germany,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,60.0,DE
Germany,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15.0,DE
Germany,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,25.0,DE
Germany,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,53.0,DE
Germany,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15.0,DE
Germany,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33.0,DE
Germany,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,53.0,DE
Germany,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19.0,DE
Germany,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,28.0,DE
Germany,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,63.0,DE
Germany,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,13.0,DE
Germany,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,24.0,DE
Denmark,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,71.0,DK
Denmark,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,5.0,DK
Denmark,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,24.0,DK
Denmark,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,79.0,DK
Denmark,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3.0,DK
Denmark,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,18.0,DK
Denmark,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,62.0,DK
Denmark,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7.0,DK
Denmark,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,31.0,DK
Denmark,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,76.0,DK
Denmark,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,9.0,DK
Denmark,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,15.0,DK
Denmark,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,73.0,DK
Denmark,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6.0,DK
Denmark,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,21.0,DK
Estonia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,34.0,EE
Estonia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,28.0,EE
Estonia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,37.0,EE
Estonia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,49.0,EE
Estonia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15.0,EE
Estonia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,36.0,EE
Estonia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,43.0,EE
Estonia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,15.0,EE
Estonia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,43.0,EE
Estonia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,50.0,EE
Estonia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,10.0,EE
Estonia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,40.0,EE
Estonia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,33.0,EE
Estonia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,29.0,EE
Estonia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,38.0,EE
Greece,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,22.0,GR
Greece,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,25.0,GR
Greece,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,53.0,GR
Greece,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,23.0,GR
Greece,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,23.0,GR
Greece,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,54.0,GR
Greece,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,16.0,GR
Greece,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19.0,GR
Greece,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,65.0,GR
Greece,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,20.0,GR
Greece,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21.0,GR
Greece,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,59.0,GR
Greece,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,23.0,GR
Greece,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,27.0,GR
Greece,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,50.0,GR
Spain,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,51.0,ES
Spain,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21.0,ES
Spain,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,28.0,ES
Spain,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,54.0,ES
Spain,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,18.0,ES
Spain,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,28.0,ES
Spain,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,44.0,ES
Spain,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,21.0,ES
Spain,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,34.0,ES
Spain,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,49.0,ES
Spain,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,27.0,ES
Spain,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,24.0,ES
Spain,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,53.0,ES
Spain,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,25.0,ES
Spain,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,22.0,ES
Finland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,81.0,FI
Finland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,2.0,FI
Finland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,17.0,FI
Finland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,83.0,FI
Finland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3.0,FI
Finland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,14.0,FI
Finland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,75.0,FI
Finland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3.0,FI
Finland,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,22.0,FI
Finland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,82.0,FI
Finland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,3.0,FI
Finland,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,15.0,FI
Finland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,82.0,FI
Finland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,1.0,FI
Finland,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,16.0,FI
France,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,60.0,FR
France,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7.0,FR
France,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33.0,FR
France,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,70.0,FR
France,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7.0,FR
France,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,23.0,FR
France,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,55.0,FR
France,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,6.0,FR
France,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,39.0,FR
France,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,64.0,FR
France,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,10.0,FR
France,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,26.0,FR
France,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,69.0,FR
France,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8.0,FR
France,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,23.0,FR
Croatia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,46.0,HR
Croatia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,11.0,HR
Croatia,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,44.0,HR
Croatia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,58.0,HR
Croatia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8.0,HR
Croatia,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33.0,HR
Croatia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,50.0,HR
Croatia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,8.0,HR
Croatia,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,43.0,HR
Croatia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,57.0,HR
Croatia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,2.0,HR
Croatia,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,41.0,HR
Croatia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,48.0,HR
Croatia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19.0,HR
Croatia,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,33.0,HR
Hungary,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,28.0,HU
Hungary,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,24.0,HU
Hungary,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,47.0,HU
Hungary,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,32.0,HU
Hungary,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,24.0,HU
Hungary,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,44.0,HU
Hungary,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,24.0,HU
Hungary,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,20.0,HU
Hungary,Bisexual women,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,56.0,HU
Hungary,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,30.0,HU
Hungary,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,19.0,HU
Hungary,Bisexual men,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,52.0,HU
Hungary,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,33.0,HU
Hungary,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,20.0,HU
Hungary,Transgender,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,47.0,HU
Ireland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,68.0,IE
Ireland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,9.0,IE
Ireland,Lesbian,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,23.0,IE
Ireland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Yes,79.0,IE
Ireland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",No,7.0,IE
Ireland,Gay,d1,"In the country where you live, is there a law that forbids discrimination against persons because of their sexual orientation when applying for a job?",Don`t know,15.0,IE
